row_index,category,rule_hint,source_text,target_text,candidate_source,candidate_replacement,edit_type,rule_id,score,threshold,selected,threshold_passed,validator_status,validator_reason,is_expected
59,frequent_spelling_exact,frequent_error_exact,цырк.,цирк.,цырк,фырк,spelling,keyboard_typo_candidate,0.5392321944236755,0.95,False,False,,,False
60,frequent_spelling_exact,frequent_error_exact,цытата.,цитата.,цытата,цитата,spelling,dictionary_fuzzy,0.419984370470047,0.95,False,False,,,True
60,frequent_spelling_exact,frequent_error_exact,цытата.,цитата.,цытата,Цытата,case,capitalization_sentence_start,0.36856186389923096,0.98,False,False,,,False
61,frequent_spelling_exact,frequent_error_exact,цыфра.,цифра.,цыфра,цифра,spelling,dictionary_fuzzy,0.31068065762519836,0.95,False,False,,,True
61,frequent_spelling_exact,frequent_error_exact,цыфра.,цифра.,цыфра,цыра,spelling,extra_letter_candidate,0.290706604719162,0.95,False,False,,,False
61,frequent_spelling_exact,frequent_error_exact,цыфра.,цифра.,цыфра,Цыфра,case,capitalization_sentence_start,0.19185104966163635,0.98,False,False,,,False
62,frequent_spelling_exact,frequent_error_exact,чесный.,честный.,чесный,Чесный,case,capitalization_sentence_start,0.4616880714893341,0.98,False,False,,,False
62,frequent_spelling_exact,frequent_error_exact,чесный.,честный.,чесный,честный,spelling,missing_letter_candidate,0.31409600377082825,0.95,False,False,,,True
63,frequent_spelling_exact,frequent_error_exact,чорный.,черный.,чорный,чёрный,spelling,dictionary_fuzzy,0.6544125080108643,0.95,False,False,,,False
63,frequent_spelling_exact,frequent_error_exact,чорный.,черный.,чорный,сорный,spelling,keyboard_typo_candidate,0.5715906023979187,0.95,False,False,,,False
63,frequent_spelling_exact,frequent_error_exact,чорный.,черный.,чорный,черный,spelling,frequent_error_exact,0.5161168575286865,0.95,False,False,,,True
63,frequent_spelling_exact,frequent_error_exact,чорный.,черный.,чорный,Чорный,case,capitalization_sentence_start,0.38489994406700134,0.98,False,False,,,False
64,frequent_spelling_exact,frequent_error_exact,чювство.,чувство.,чювство,чувство,spelling,dictionary_fuzzy,0.4998355507850647,0.95,False,False,,,True
64,frequent_spelling_exact,frequent_error_exact,чювство.,чувство.,чювство,Чювство,case,capitalization_sentence_start,0.23593132197856903,0.98,False,False,,,False
65,frequent_spelling_exact,frequent_error_exact,чюдо.,чудо.,чюдо,Чюдо,case,capitalization_sentence_start,0.2887795865535736,0.98,False,False,,,False
65,frequent_spelling_exact,frequent_error_exact,чюдо.,чудо.,чюдо,чудо,spelling,frequent_error_exact,0.23863966763019562,0.95,False,False,,,True
66,frequent_spelling_exact,frequent_error_exact,чясто.,часто.,чясто,часто,spelling,dictionary_fuzzy,0.2236466407775879,0.95,False,False,,,True
66,frequent_spelling_exact,frequent_error_exact,чясто.,часто.,чясто,Чясто,case,capitalization_sentence_start,0.2005464732646942,0.98,False,False,,,False
66,frequent_spelling_exact,frequent_error_exact,чясто.,часто.,чясто,чисто,spelling,dictionary_fuzzy,0.11716226488351822,0.95,False,False,,,False
67,frequent_spelling_exact,frequent_error_exact,чяща.,чаща.,чяща,вяща,spelling,keyboard_typo_candidate,0.43842846155166626,0.95,False,False,,,False
67,frequent_spelling_exact,frequent_error_exact,чяща.,чаща.,чяща,Чяща,case,capitalization_sentence_start,0.2580260634422302,0.98,False,False,,,False
67,frequent_spelling_exact,frequent_error_exact,чяща.,чаща.,чяща,чаща,spelling,frequent_error_exact,0.24765634536743164,0.95,False,False,,,True
68,frequent_spelling_exact,frequent_error_exact,шол.,шел.,шол,шел,spelling,frequent_error_exact,0.6163011789321899,0.95,False,False,,,True
68,frequent_spelling_exact,frequent_error_exact,шол.,шел.,шол,Шол,case,capitalization_sentence_start,0.24901627004146576,0.98,False,False,,,False
69,frequent_spelling_exact,frequent_error_exact,шырина.,ширина.,шырина,ширина,spelling,dictionary_fuzzy,0.297747939825058,0.95,False,False,,,True
69,frequent_spelling_exact,frequent_error_exact,шырина.,ширина.,шырина,Шырина,case,capitalization_sentence_start,0.21333934366703033,0.98,False,False,,,False
69,frequent_spelling_exact,frequent_error_exact,шырина.,ширина.,шырина,шурина,spelling,keyboard_typo_candidate,0.15458640456199646,0.95,False,False,,,False
70,frequent_spelling_exact,frequent_error_exact,щюка.,щука.,щюка,люка,spelling,keyboard_typo_candidate,0.43278074264526367,0.95,False,False,,,False
70,frequent_spelling_exact,frequent_error_exact,щюка.,щука.,щюка,Щюка,case,capitalization_sentence_start,0.3345472514629364,0.98,False,False,,,False
70,frequent_spelling_exact,frequent_error_exact,щюка.,щука.,щюка,дюка,spelling,keyboard_typo_candidate,0.21201756596565247,0.95,False,False,,,False
70,frequent_spelling_exact,frequent_error_exact,щюка.,щука.,щюка,щука,spelling,frequent_error_exact,0.18844057619571686,0.95,False,False,,,True
71,frequent_spelling_exact,frequent_error_exact,щястье.,счастье.,щястье,Щястье,case,capitalization_sentence_start,0.7549182772636414,0.98,False,False,,,False
71,frequent_spelling_exact,frequent_error_exact,щястье.,счастье.,щястье,счастье,spelling,frequent_error_exact,0.739000678062439,0.95,False,False,,,True
72,hyphen_whitelist,hyphen_whitelist,во первых.,во-первых.,во первых,во-первых,hyphen,hyphen_whitelist,0.9135004281997681,0.95,False,False,,,True
72,hyphen_whitelist,hyphen_whitelist,во первых.,во-первых.,во,Во,case,capitalization_sentence_start,0.3084520399570465,0.98,False,False,,,False
73,hyphen_whitelist,hyphen_whitelist,кое как.,кое-как.,кое как,кое-как,hyphen,hyphen_koe_koy,0.7493122816085815,0.45,True,True,accepted,trusted bounded candidate,True
73,hyphen_whitelist,hyphen_whitelist,кое как.,кое-как.,кое,Кое,case,capitalization_sentence_start,0.26615020632743835,0.98,False,False,,,False
73,hyphen_whitelist,hyphen_whitelist,кое как.,кое-как.,кое-как,Кое-как,case,capitalization_sentence_start,0.8565503358840942,0.98,False,False,,,False
74,hyphen_whitelist,hyphen_whitelist,кто нибудь.,кто-нибудь.,кто нибудь,кто-нибудь,hyphen,hyphen_particles,0.55600905418396,0.5,True,True,accepted,trusted bounded candidate,True
74,hyphen_whitelist,hyphen_whitelist,кто нибудь.,кто-нибудь.,кто,Кто,case,capitalization_sentence_start,0.1989564746618271,0.98,False,False,,,False
74,hyphen_whitelist,hyphen_whitelist,кто нибудь.,кто-нибудь.,кто-нибудь,Кто-нибудь,case,capitalization_sentence_start,0.9438709616661072,0.98,False,False,,,False
75,hyphen_whitelist,hyphen_whitelist,по русски.,по-русски.,по русски,по-русски,hyphen,hyphen_po_adverbs,0.5138158202171326,0.88,False,False,,,True
75,hyphen_whitelist,hyphen_whitelist,по русски.,по-русски.,по,По,case,capitalization_sentence_start,0.10708165168762207,0.98,False,False,,,False
76,hyphen_whitelist,hyphen_whitelist,по-умолчанию.,по умолчанию.,по-умолчанию,По-умолчанию,case,capitalization_sentence_start,0.8783848881721497,0.98,False,False,,,False
76,hyphen_whitelist,hyphen_whitelist,по-умолчанию.,по умолчанию.,по-умолчанию,по умолчанию,hyphen,hyphen_whitelist,0.8279154300689697,0.95,False,False,,,True
77,hyphen_whitelist,hyphen_whitelist,что то.,что-то.,что то,что-то,hyphen,hyphen_particles,0.5279936194419861,0.5,True,True,accepted,trusted bounded candidate,True
77,hyphen_whitelist,hyphen_whitelist,что то.,что-то.,что,Что,case,capitalization_sentence_start,0.07368315756320953,0.98,False,False,,,False
77,hyphen_whitelist,hyphen_whitelist,что то.,что-то.,что-то,Что-то,case,capitalization_sentence_start,0.821365237236023,0.98,False,False,,,False
78,context_pair,context_pair,в следствие.,вследствие.,в следствие,вследствие,split_join,context_vsledstvie,0.7045366764068604,0.95,False,False,,,True
78,context_pair,context_pair,в следствие.,вследствие.,в,В,case,capitalization_sentence_start,0.4452277421951294,0.98,False,False,,,False
79,context_pair,context_pair,вследствие.,в следствие.,вследствие,в следствие,split_join,context_vsledstvie,0.39380720257759094,0.95,False,False,,,True
79,context_pair,context_pair,вследствие.,в следствие.,вследствие,Вследствие,case,capitalization_sentence_start,0.2992464005947113,0.98,False,False,,,False
80,context_pair,context_pair,за то.,зато.,за то,зато,split_join,context_za_to,0.36505043506622314,0.95,False,False,,,True
80,context_pair,context_pair,за то.,зато.,за,За,case,capitalization_sentence_start,0.1617816835641861,0.98,False,False,,,False
81,context_pair,context_pair,зато.,за то.,зато,Зато,case,capitalization_sentence_start,0.6163808703422546,0.98,False,False,,,False
81,context_pair,context_pair,зато.,за то.,зато,за то,split_join,context_za_to,0.29837724566459656,0.95,False,False,,,True
82,context_pair,context_pair,не смотря.,несмотря.,не смотря,несмотря,split_join,context_nesmotrya,0.7674159407615662,0.95,False,False,,,True
82,context_pair,context_pair,не смотря.,несмотря.,не,Не,case,capitalization_sentence_start,0.28114673495292664,0.98,False,False,,,False
83,context_pair,context_pair,не смотря на.,несмотря на.,не смотря на,несмотря на,split_join,context_nesmotrya,0.6623511910438538,0.95,False,False,,,False
83,context_pair,context_pair,не смотря на.,несмотря на.,не смотря,несмотря,split_join,context_nesmotrya,0.6322631239891052,0.95,False,False,,,True
83,context_pair,context_pair,не смотря на.,несмотря на.,не,Не,case,capitalization_sentence_start,0.17378878593444824,0.98,False,False,,,False
84,context_pair,context_pair,несмотря.,не смотря.,несмотря,Несмотря,case,capitalization_sentence_start,0.5370088219642639,0.98,False,False,,,False
