taxonomy_key,domain,entry_type,title,orfogrammka_id,project_rule_ids,implementation_status,requires,executable,training_eligible,training_decision,training_reason,has_candidate_path,has_synthetic_support,has_hard_negative_support,has_validator_support,has_dictionary_support,has_syntax_support,has_morphology_support,has_ner_support,risk_level,production_ready_rule_ids,training_candidate_rule_ids,activation_stages,activation_exclusion_reasons
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_sravnitelnom_oborote,punctuation,group,Знаки препинания при сравнительном обороте,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_5_8_1,punctuation,leaf_rule,"Обороты со сравнительными союзами, кроме «как», или частицами",5.8.1,"[""comparative_turnover_comma""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""comparative_turnover_comma""]","[""comparative_turnover_comma""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_5_8_3,punctuation,leaf_rule,Указательное слово в основной части предложения,5.8.3,"[""comparative_turnover_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comparative_turnover_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_8_5,punctuation,leaf_rule,Оборот типа «как и»,5.8.5,"[""comparative_turnover_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comparative_turnover_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_8_6,punctuation,leaf_rule,Оборот в составе сказуемого,5.8.6,"[""comparative_turnover_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comparative_turnover_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_8_7,punctuation,leaf_rule,Сравнительный оборот с «как»,5.8.7,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_SYNTAX,semantic disambiguation is required before safe syntax candidate generation,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_8_10,punctuation,leaf_rule,Устойчивые сочетания с союзом «как»,5.8.10,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_SYNTAX,semantic disambiguation is required before safe syntax candidate generation,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_8_11,punctuation,leaf_rule,Частица или наречие перед союзом в сравнительном обороте,5.8.11,"[""comparative_turnover_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comparative_turnover_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_8_12,punctuation,leaf_rule,Повторение сравниваемого слова,5.8.12,"[""comparative_turnover_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comparative_turnover_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_slova_i_sochetaniya_slov_grammaticheski_ne_svyazannye_s_chlenami_predlozheniya,punctuation,group,"Слова и сочетания слов, грамматически не связанные с членами предложения",,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_group_slova_i_sochetaniya_slov_grammaticheski_ne_svyazannye_s_chlenami_predlozheniya_znaki_prepinaniya_pri_vvodnyh_i_vstavnyh_konstruktsiyah,punctuation,group,Знаки препинания при вводных и вставных конструкциях,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_6_1_1,punctuation,leaf_rule,Запятые при вводных словах,6.1.1,"[""introductory_comma""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""introductory_comma""]","[""introductory_comma""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_6_1_2,punctuation,leaf_rule,"Вводные слова, омонимичные членам предложения или союзам",6.1.2,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_1_3,punctuation,leaf_rule,Запятые при вводных словах с распространением,6.1.3,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_1_5,punctuation,leaf_rule,"Слова, не являющиеся вводными",6.1.5,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_1_6,punctuation,leaf_rule,Вставки,6.1.6,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_1_7,punctuation,leaf_rule,Вводные предложения,6.1.7,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_2_1,punctuation,leaf_rule,Обращение в составе предложения,6.2.1,"[""address_comma""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""address_comma""]","[""address_comma""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_6_3,punctuation,leaf_rule,"Знаки препинания при междометиях, междометных предложениях и частицах",6.3,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_4,punctuation,leaf_rule,Знаки препинания при частицах,6.4,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_6_5,punctuation,leaf_rule,"Знаки препинания при утвердительных, отрицательных и вопросительно-восклицательных словах",6.5,"[""introductory_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""introductory_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii,punctuation,group,Знаки препинания в сложном предложении,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_slozhnosochinennoe_predlozhenie,punctuation,group,Сложносочиненное предложение,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_7_1_1,punctuation,leaf_rule,Запятая между частями сложносочинённого предложения,7.1.1,"[""comma_conjunction""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""comma_conjunction""]","[""comma_conjunction""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_7_1_2,punctuation,leaf_rule,Точка с запятой между частями сложносочинённого предложения,7.1.2,"[""semicolon""]",model_required,"[""model"", ""syntax""]",True,False,INCLUDE_AFTER_TRAINING,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,medium,[],"[""semicolon""]","[""needs_training""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_slozhnopodchinennoe_predlozhenie,punctuation,group,Сложноподчиненное предложение,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_7_2_1,punctuation,leaf_rule,Постановка запятой между частями сложноподчинённого предложения,7.2.1,"[""comma_subordinate""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""comma_subordinate""]","[""comma_subordinate""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_7_2_2,punctuation,leaf_rule,Отсутствие запятой между частями сложноподчинённого предложения,7.2.2,"[""comma_subordinate""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comma_subordinate""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_7_2_3,punctuation,leaf_rule,Запятая перед усилительно-ограничительными словами,7.2.3,"[""comma_subordinate""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comma_subordinate""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_7_2_4_1,punctuation,leaf_rule,Расчленение сложного союза,7.2.4.1,"[""comma_subordinate""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comma_subordinate""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_7_2_4_2,punctuation,leaf_rule,Нерасчленение сложного союза,7.2.4.2,"[""comma_subordinate""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comma_subordinate""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_v_slozhnom_predlozhenii_bessoyuznoe_slozhnoe_predlozhenie,punctuation,group,Бессоюзное сложное предложение,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_7_3_1,punctuation,leaf_rule,Запятая в бессоюзном сложном предложении,7.3.1,"[""asyndetic_dash"", ""consequence_dash"", ""explanation_colon"", ""semicolon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""asyndetic_dash"", ""consequence_dash"", ""explanation_colon"", ""semicolon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_pri_pryamoy_rechi_i_tsitatah,punctuation,group,Знаки препинания при прямой речи и цитатах,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_group_znaki_prepinaniya_pri_pryamoy_rechi_i_tsitatah_znaki_prepinaniya_pri_pryamoy_rechi,punctuation,group,Знаки препинания при прямой речи,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_8_1_1,punctuation,leaf_rule,Прямая речь после слов автора,8.1.1,"[""direct_speech_colon"", ""direct_speech_quotes""]",model_required,"[""model"", ""syntax""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,medium,[],"[""direct_speech_colon"", ""direct_speech_quotes""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_8_1_2,punctuation,leaf_rule,Прямая речь перед словами автора,8.1.2,"[""direct_speech_dash""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,medium,"[""direct_speech_dash""]","[""direct_speech_dash""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_8_1_3,punctuation,leaf_rule,Разрыв прямой речи,8.1.3,"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_8_1_4,punctuation,leaf_rule,Прямая речь внутри слов автора,8.1.4,"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_8_1_6,punctuation,leaf_rule,Реплики с особой строки,8.1.6,"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_8_2,punctuation,leaf_rule,Знаки препинания при цитатах,8.2,"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""direct_speech_colon"", ""direct_speech_dash"", ""direct_speech_quotes""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_sochetanie_znakov_prepinaniya,punctuation,group,Сочетание знаков препинания,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_9_1,punctuation,leaf_rule,Вопросительный и восклицательный знаки,9.1,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_9_2,punctuation,leaf_rule,Вопросительный или восклицательный знак с многоточием,9.2,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_9_3,punctuation,leaf_rule,Запятая и тире,9.3,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_9_4,punctuation,leaf_rule,Многоточие и двоеточие вместо запятой,9.4,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_9_5,punctuation,leaf_rule,Разные знаки со скобками,9.5,"[""bracket_pair_balance""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""bracket_pair_balance""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_9_6,punctuation,leaf_rule,Разные знаки с кавычками,9.6,"[""quote_open"", ""quote_close"", ""quote_pair_balance""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,BLOCK_METADATA_ONLY,normalization or neural bucket is not a bounded training rule,True,True,True,True,True,True,True,False,high,[],[],"[""blocked""]","[""BLOCK_METADATA_ONLY""]"
punctuation_9_7,punctuation,leaf_rule,Оформление сноски,9.7,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_METADATA_ONLY,no bounded syntax candidate path is available,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_9_8,punctuation,leaf_rule,Несколько тире в предложении,9.8,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_vzaimodeystvie_znakov_prepinaniya_v_slozhnyh_konstruktsiyah,punctuation,group,Взаимодействие знаков препинания в сложных конструкциях,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_10_1,punctuation,leaf_rule,"Два двоеточия, двоеточие и тире",10.1,"[""explanation_colon""]",model_required,"[""model"", ""syntax""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,medium,[],"[""explanation_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_neyropunktuatsiya,punctuation,group,Нейропунктуация,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_11_1,punctuation,leaf_rule,Постановка запятой,11.1,[],model_required,"[""model""]",False,False,BLOCK_NO_CANDIDATE_PATH,no candidate path,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_11_2,punctuation,leaf_rule,Постановка тире,11.2,[],model_required,"[""model""]",False,False,BLOCK_NO_CANDIDATE_PATH,no candidate path,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_11_3,punctuation,leaf_rule,Постановка двоеточия,11.3,[],model_required,"[""model""]",False,False,BLOCK_NO_CANDIDATE_PATH,no candidate path,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_11_4,punctuation,leaf_rule,Постановка запятой и тире,11.4,[],model_required,"[""model""]",False,False,BLOCK_NO_CANDIDATE_PATH,no candidate path,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_11_5,punctuation,leaf_rule,Постановка точки с запятой,11.5,[],model_required,"[""model""]",False,False,BLOCK_NO_CANDIDATE_PATH,no candidate path,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_11_6,punctuation,leaf_rule,Лишние знаки препинания,11.6,"[""punctuation_delete_replace""]",candidate_only,"[""model""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
